# AI L, AI R, O L, O R, swap, L L, L R, R R, R L
0.0, 4.0, 3.0, 4.0, 1.5442411760000003, nan, nan, 0.0, -0.19
0.0, 4.0, 4.0, 0.0, 0.0, nan, nan, nan, 0.0
0.0, 4.0, 4.0, 1.0, 0.0, nan, nan, 0.0, 0.0
0.0, 4.0, 4.0, 2.0, 0.0, nan, nan, 0.0, 0.0
0.0, 4.0, 4.0, 3.0, -0.0034390000000000033, nan, nan, -0.34390000000000004, 0.9816521063213369
0.0, 4.0, 4.0, 4.0, 0.0, nan, nan, -0.19, 0.0
1.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 0.0, 0.0, 1.0, nan, nan, 0.0, nan, nan
1.0, 0.0, 0.0, 2.0, nan, nan, 0.26558000000000004, nan, nan
1.0, 0.0, 0.0, 3.0, nan, nan, -13.01342, nan, nan
1.0, 0.0, 0.0, 4.0, nan, nan, 0.0, nan, nan
1.0, 0.0, 1.0, 0.0, nan, 0.0, nan, nan, nan
1.0, 0.0, 1.0, 1.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 1.0, 2.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 1.0, 3.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 1.0, 4.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 2.0, 0.0, nan, 0.0, nan, nan, nan
1.0, 0.0, 2.0, 1.0, nan, -0.0010000000000000009, -0.0010000000000000009, nan, nan
1.0, 0.0, 2.0, 2.0, nan, 0.45918782, 0.0, nan, nan
1.0, 0.0, 2.0, 3.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 2.0, 4.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 3.0, 0.0, nan, 0.0, nan, nan, nan
1.0, 0.0, 3.0, 1.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 3.0, 2.0, nan, -4.901, 0.0, nan, nan
1.0, 0.0, 3.0, 3.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 3.0, 4.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 4.0, 0.0, nan, 0.0, nan, nan, nan
1.0, 0.0, 4.0, 1.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 4.0, 2.0, nan, 14.086580000000001, -4.901, nan, nan
1.0, 0.0, 4.0, 3.0, nan, 0.0, 0.0, nan, nan
1.0, 0.0, 4.0, 4.0, nan, 0.0, 0.0, nan, nan
1.0, 1.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 1.0, 0.0, 1.0, nan, nan, 0.9751424479999999, 1.8906437517087962, nan
1.0, 1.0, 0.0, 2.0, nan, nan, 1.16416538288, 1.8772104646642498, nan
1.0, 1.0, 0.0, 3.0, nan, nan, 0.5581421342, 0.9737645682676866, nan
1.0, 1.0, 0.0, 4.0, nan, nan, 0.0, 0.0, nan
1.0, 1.0, 1.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 1.0, 1.0, 1.0, nan, 2.959999999999997, -0.009999999999973504, -0.009999999999985925, 2.9599999986252468
1.0, 1.0, 1.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 1.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 1.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 2.0, 0.0, nan, 0.50516, nan, nan, 0.0
1.0, 1.0, 2.0, 1.0, nan, 0.19699999999999998, -0.0019000000000000017, -0.004095100000000004, 0.676649757113
1.0, 1.0, 2.0, 2.0, nan, 0.8187872435698897, 1.6858170584000003, 2.9598356214712918, 0.51764633
1.0, 1.0, 2.0, 3.0, nan, 0.704312, -0.005695327900000006, -0.0010000000000000009, 1.7150876701386202
1.0, 1.0, 2.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 3.0, 0.0, nan, -0.006125795110000006, nan, nan, -0.006125795110000006
1.0, 1.0, 3.0, 1.0, nan, -0.009015229097816399, 0.9799991870785704, 0.846216517723388, -0.00911370618803476
1.0, 1.0, 3.0, 2.0, nan, -0.004095100000000004, 1.5385016132000002, 0.1862, -0.0010000000000000009
1.0, 1.0, 3.0, 3.0, nan, 0.29429, 0.264851, 0.098, 1.9272493282678103
1.0, 1.0, 3.0, 4.0, nan, -0.0010000000000000009, 0.0, 0.0, -0.0010000000000000009
1.0, 1.0, 4.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 1.0, 4.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 4.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 4.0, 3.0, nan, 0.37429999999999997, -0.0019000000000000017, -0.0010000000000000009, 1.469252431819187
1.0, 1.0, 4.0, 4.0, nan, 0.1862, 0.0, 0.0, 0.0
1.0, 2.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 2.0, 0.0, 1.0, nan, nan, 0.1862, 0.0, nan
1.0, 2.0, 0.0, 2.0, nan, nan, 0.1862, 0.0, nan
1.0, 2.0, 0.0, 3.0, nan, nan, 0.098, 0.0, nan
1.0, 2.0, 0.0, 4.0, nan, nan, 0.0, 0.0, nan
1.0, 2.0, 1.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 2.0, 1.0, 1.0, nan, 2.123037296840282, -0.0034390000000000033, -0.004095100000000004, 0.55961441
1.0, 2.0, 1.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 1.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 1.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 2.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 2.0, 2.0, 1.0, nan, -0.0010000000000000009, -0.0010000000000000009, -0.0019000000000000017, 0.0
1.0, 2.0, 2.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 2.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 2.0, 4.0, nan, -0.0010000000000000009, 0.0, 0.0, 0.0
1.0, 2.0, 3.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 2.0, 3.0, 1.0, nan, 0.0, -0.0010000000000000009, 0.0, 0.1862
1.0, 2.0, 3.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 3.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 3.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 4.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 2.0, 4.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 4.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 4.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 4.0, 4.0, nan, 0.098, -0.0010000000000000009, -0.0010000000000000009, 0.0
1.0, 3.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 3.0, 0.0, 1.0, nan, nan, 0.0, 0.0, nan
1.0, 3.0, 0.0, 2.0, nan, nan, 0.26558000000000004, 0.0, nan
1.0, 3.0, 0.0, 3.0, nan, nan, 0.0, 0.0, nan
1.0, 3.0, 0.0, 4.0, nan, nan, 0.0, 0.0, nan
1.0, 3.0, 1.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 3.0, 1.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 1.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 1.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 1.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 2.0, 0.0, nan, -0.0010000000000000009, nan, nan, 0.0
1.0, 3.0, 2.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 2.0, 2.0, nan, 0.0, 0.19699999999999998, 0.0, 0.0
1.0, 3.0, 2.0, 3.0, nan, -0.0019000000000000017, -0.0010000000000000009, 0.0, 0.0
1.0, 3.0, 2.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 3.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 3.0, 3.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 3.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 3.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 3.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 4.0, 0.0, nan, 0.0, nan, nan, -0.0010000000000000009
1.0, 3.0, 4.0, 1.0, nan, 0.638295128702, -0.0019000000000000017, -0.0019000000000000017, -0.0019000000000000017
1.0, 3.0, 4.0, 2.0, nan, 0.33702200000000004, 0.0, -0.0019000000000000017, -0.0010000000000000009
1.0, 3.0, 4.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 4.0, 4.0, nan, 0.1862, 0.0, -0.0019000000000000017, 0.0
1.0, 4.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 4.0, 0.0, 1.0, nan, nan, 0.71139908978, 0.0, nan
1.0, 4.0, 0.0, 2.0, nan, nan, 0.8007878911327999, 0.511269038, nan
1.0, 4.0, 0.0, 3.0, nan, nan, 1.9685519068930086, 0.60032792078, nan
1.0, 4.0, 0.0, 4.0, nan, nan, 0.0, 0.9788602821574852, nan
1.0, 4.0, 1.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 4.0, 1.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 1.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 1.0, 3.0, nan, -0.0010000000000000009, -0.0019000000000000017, -0.0010000000000000009, 0.45918782
1.0, 4.0, 1.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 2.0, 0.0, nan, -0.0034390000000000033, nan, nan, -0.0034390000000000033
1.0, 4.0, 2.0, 1.0, nan, -0.0027100000000000023, -0.0027100000000000023, -0.0027100000000000023, -0.0019000000000000017
1.0, 4.0, 2.0, 2.0, nan, 0.0, 0.0, -0.0010000000000000009, 0.0
1.0, 4.0, 2.0, 3.0, nan, 0.45918782, -0.0019000000000000017, -0.0010000000000000009, 0.0
1.0, 4.0, 2.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 3.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 4.0, 3.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 3.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 3.0, 3.0, nan, -0.006125795110000006, 1.9699886249865082, -0.006861894039100007, -0.007458134171671008
1.0, 4.0, 3.0, 4.0, nan, -0.0019000000000000017, -0.0027100000000000023, 0.60032792078, -0.005217031000000006
1.0, 4.0, 4.0, 0.0, nan, 0.0, nan, nan, -0.0010000000000000009
1.0, 4.0, 4.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 4.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 4.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 4.0, 4.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan
2.0, 0.0, 0.0, 1.0, 0.0, nan, 0.0, nan, nan
2.0, 0.0, 0.0, 2.0, 0.0, nan, 0.0, nan, nan
2.0, 0.0, 0.0, 3.0, 0.0, nan, 0.0, nan, nan
2.0, 0.0, 0.0, 4.0, 0.0, nan, 0.0, nan, nan
2.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan, nan, nan
2.0, 0.0, 1.0, 1.0, -0.0027100000000000023, -5.0, -5.0, nan, nan
2.0, 0.0, 1.0, 2.0, -0.008146979811148166, -13.55, -0.34390000000000004, nan, nan
2.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 2.0, 0.0, 0.0, 0.0, nan, nan, nan
2.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 2.0, 2.0, -0.0034390000000000033, -0.19, -0.1, nan, nan
2.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 3.0, 0.0, 0.0, 0.0, nan, nan, nan
2.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 3.0, 4.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 4.0, 0.0, 0.0, 0.0, nan, nan, nan
2.0, 0.0, 4.0, 1.0, -0.007941088679053517, -0.1, -13.55, nan, nan
2.0, 0.0, 4.0, 2.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 4.0, 3.0, 0.0, 0.0, 0.0, nan, nan
2.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.0, nan, nan
2.0, 1.0, 0.0, 0.0, nan, nan, nan, nan, nan
2.0, 1.0, 0.0, 1.0, nan, nan, 0.0, 0.0, nan
2.0, 1.0, 0.0, 2.0, nan, nan, 0.0, 0.0, nan
2.0, 1.0, 0.0, 3.0, nan, nan, 0.0, 0.098, nan
2.0, 1.0, 0.0, 4.0, nan, nan, 0.098, 0.0, nan
2.0, 1.0, 1.0, 0.0, nan, 0.0, nan, nan, -0.0010000000000000009
2.0, 1.0, 1.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 1.0, 2.0, nan, 1.9699999999745104, -0.009996670103634695, -0.009998033729495256, -0.009997302783944105
2.0, 1.0, 1.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 1.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 2.0, 0.0, nan, 0.0, nan, nan, 0.0
2.0, 1.0, 2.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 2.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 2.0, 3.0, nan, 0.45918782, 0.0, 0.0, 0.0
2.0, 1.0, 2.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 3.0, 0.0, nan, 0.0, nan, nan, 0.56159
2.0, 1.0, 3.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 3.0, 2.0, nan, 0.730897148823758, -0.0027100000000000023, 2.6358232667101764, 0.19529
2.0, 1.0, 3.0, 3.0, nan, 0.098, -0.0019000000000000017, -0.0034390000000000033, 0.458656379
2.0, 1.0, 3.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 4.0, 0.0, nan, -0.0019000000000000017, nan, nan, 0.0
2.0, 1.0, 4.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 1.0, 4.0, 2.0, nan, 0.0872, -0.0010000000000000009, 0.4013198, 0.098
2.0, 1.0, 4.0, 3.0, nan, -0.0019000000000000017, 0.296, -0.0010000000000000009, 0.0
2.0, 1.0, 4.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 0.0, 0.0, nan, nan, nan, nan, nan
2.0, 2.0, 0.0, 1.0, nan, nan, 0.60032792078, 0.8476165316680467, nan
2.0, 2.0, 0.0, 2.0, nan, nan, 0.0, 0.0, nan
2.0, 2.0, 0.0, 3.0, nan, nan, 0.0, 0.0, nan
2.0, 2.0, 0.0, 4.0, nan, nan, 1.641459520516569, 1.027755107, nan
2.0, 2.0, 1.0, 0.0, nan, -0.0019000000000000017, nan, nan, 0.0
2.0, 2.0, 1.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 1.0, 2.0, nan, 0.0, 0.0, 0.08639000000000001, -0.0010000000000000009
2.0, 2.0, 1.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 1.0, 4.0, nan, 2.5992988562904853, -0.007712320754503908, -0.008332281830033351, 0.556587679245496
2.0, 2.0, 2.0, 0.0, nan, 0.0, nan, nan, 0.0
2.0, 2.0, 2.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 2.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 2.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 2.0, 4.0, nan, -0.0019000000000000017, -0.0010000000000000009, -0.0010000000000000009, -0.0010000000000000009
2.0, 2.0, 3.0, 0.0, nan, 0.0, nan, nan, 0.0
2.0, 2.0, 3.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 3.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 3.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 3.0, 4.0, nan, 0.0, 0.0, 0.0, 0.098
2.0, 2.0, 4.0, 0.0, nan, 0.0, nan, nan, 0.0
2.0, 2.0, 4.0, 1.0, nan, -0.0019000000000000017, 0.0, 0.0, -0.0010000000000000009
2.0, 2.0, 4.0, 2.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 4.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 2.0, 4.0, 4.0, nan, 0.0, 0.0, 0.0, 0.0
2.0, 3.0, 0.0, 0.0, nan, nan, nan, nan, nan
2.0, 3.0, 0.0, 1.0, nan, nan, 0.0, 0.0, nan
2.0, 3.0, 0.0, 2.0, nan, nan, 0.8931432064274055, 0.0, nan
2.0, 3.0, 0.0, 3.0, nan, nan, 0.0, 0.0, nan
2.0, 3.0, 0.0, 4.0, nan, nan, 0.0, 0.0, nan
2.0, 3.0, 1.0, 0.0, nan, 0.0, nan, nan, 0.0
