# AI L, AI R, O L, O R, swap, L L, L R, R R, R L
1.0, 4.0, 1.0, 4.0, nan, -0.0010000000000000009, -0.0010000000000000009, 0.0, 0.0
1.0, 4.0, 2.0, 0.0, nan, 0.801431, nan, nan, 0.4066891100000001
1.0, 4.0, 2.0, 1.0, nan, 0.0971, 0.525122, 1.017944, 2.9589044640958098
1.0, 4.0, 2.0, 2.0, nan, 1.0017347057780772, 0.15605935994849263, 2.959999999999997, 1.6406780961585679
1.0, 4.0, 2.0, 3.0, nan, 0.981994683406219, -0.0034390000000000033, 0.17548999999999998, 0.19076659999999998
1.0, 4.0, 2.0, 4.0, nan, 1.641459520516569, -0.0010000000000000009, -0.0010000000000000009, -0.0010000000000000009
1.0, 4.0, 3.0, 0.0, nan, -0.006513215599000007, nan, nan, 1.4105217901116895
1.0, 4.0, 3.0, 1.0, nan, -0.0019000000000000017, 0.9797840785480623, 0.2951, 2.2826181754086052
1.0, 4.0, 3.0, 2.0, nan, -0.004095100000000004, 0.9800005325432439, 0.5629729328900002, 0.8336492341999999
1.0, 4.0, 3.0, 3.0, nan, -0.007175704635190008, 1.96999999999984, 0.88084360004534, 0.42896361491736446
1.0, 4.0, 3.0, 4.0, nan, -0.0010000000000000009, 0.2951, 0.8940198632372747, -0.0019000000000000017
1.0, 4.0, 4.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 4.0, 4.0, 1.0, nan, 0.4013198, 0.0, -0.0010000000000000009, 0.0
1.0, 4.0, 4.0, 2.0, nan, 0.1862, 0.0, 0.0, 0.0
1.0, 4.0, 4.0, 3.0, nan, 0.938456664890288, 0.0, -0.0019000000000000017, 0.0
1.0, 4.0, 4.0, 4.0, nan, 0.098, 0.0, -0.0010000000000000009, 0.0
2.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan
2.0, 0.0, 0.0, 1.0, 0.9799999119817906, nan, -32.566077995, nan, nan
2.0, 0.0, 0.0, 2.0, 0.53387, nan, -0.271, nan, nan
2.0, 0.0, 0.0, 3.0, 0.9799999999999994, nan, 0.0, nan, nan
2.0, 0.0, 0.0, 4.0, 0.9799994135819096, nan, -0.5695327900000001, nan, nan
2.0, 0.0, 1.0, 0.0, -0.009999784852669023, -28.376675447900002, nan, nan, nan
2.0, 0.0, 1.0, 1.0, 2.905985909251053, -17.195, -5.0, nan, nan
2.0, 0.0, 1.0, 2.0, -0.009996670103634695, -17.195, -0.1, nan, nan
2.0, 0.0, 1.0, 3.0, 0.9737645682676866, -28.424026841, -0.19, nan, nan
2.0, 0.0, 1.0, 4.0, 1.3221085528671483, -30.52997555, -0.6125795110000001, nan, nan
2.0, 0.0, 2.0, 0.0, 2.9599974239960383, -0.6125795110000001, nan, nan, nan
2.0, 0.0, 2.0, 1.0, 0.9798488393035825, -0.19, -30.62897555, nan, nan
2.0, 0.0, 2.0, 2.0, 2.545288522674391, -0.1, -0.19, nan, nan
2.0, 0.0, 2.0, 3.0, -0.008354389268752281, -17.195, -0.271, nan, nan
2.0, 0.0, 2.0, 4.0, 1.842413946975342, -0.26371, -0.40951000000000004, nan, nan
2.0, 0.0, 3.0, 0.0, 0.8282557399291054, 0.0, nan, nan, nan
2.0, 0.0, 3.0, 1.0, -0.009999990417187866, -0.6125795110000001, -23.42795, nan, nan
2.0, 0.0, 3.0, 2.0, 0.9798733280190245, -0.19, -17.195, nan, nan
2.0, 0.0, 3.0, 3.0, 2.9599999998906084, -28.4766395, -32.485107112799, nan, nan
2.0, 0.0, 3.0, 4.0, -0.00911370618803476, -0.19, -9.5, nan, nan
2.0, 0.0, 4.0, 0.0, -0.009999999999967285, -0.68618940391, nan, nan, nan
